Šilutė d. mun.;2014;587;3
Šilutė d. mun.;2015;601;3
Šilutė d. mun.;2016;627;4
Šilutė d. mun.;2017;579;4
Marijampolė county;1994;2786;28
Marijampolė county;1995;2709;25
Marijampolė county;1996;2512;19
Marijampolė county;1997;2346;25
Marijampolė county;1998;2345;16
Marijampolė county;1999;2358;21
Marijampolė county;2000;2293;15
Marijampolė county;2001;2349;16
Marijampolė county;2002;2424;15
Marijampolė county;2003;2397;16
Marijampolė county;2004;2471;13
Marijampolė county;2005;2507;14
Marijampolė county;2006;2523;8
Marijampolė county;2007;2567;14
Marijampolė county;2008;2348;10
Marijampolė county;2009;2344;10
Marijampolė county;2010;2346;8
Marijampolė county;2011;2267;6
Marijampolė county;2012;2300;5
Marijampolė county;2013;2376;5
Marijampolė county;2014;2324;3
Marijampolė county;2015;2370;6
Marijampolė county;2016;2239;3
Marijampolė county;2017;2194;4
Kalvarija mun.;1994;234;
Kalvarija mun.;1995;228;
Kalvarija mun.;1996;224;
Kalvarija mun.;1997;213;
Kalvarija mun.;1998;226;
Kalvarija mun.;1999;219;
Kalvarija mun.;2000;223;0
Kalvarija mun.;2001;221;2
Kalvarija mun.;2002;217;3
Kalvarija mun.;2003;226;0
Kalvarija mun.;2004;220;0
Kalvarija mun.;2005;210;2
Kalvarija mun.;2006;232;0
Kalvarija mun.;2007;240;3
Kalvarija mun.;2008;210;1
Kalvarija mun.;2009;198;2
Kalvarija mun.;2010;191;2
Kalvarija mun.;2011;188;0
Kalvarija mun.;2012;167;0
Kalvarija mun.;2013;175;0
Kalvarija mun.;2014;189;0
Kalvarija mun.;2015;187;0
Kalvarija mun.;2016;179;0
Kalvarija mun.;2017;187;0
Kazlų Rūda mun.;1994;208;
Kazlų Rūda mun.;1995;211;
Kazlų Rūda mun.;1996;218;
Kazlų Rūda mun.;1997;199;
Kazlų Rūda mun.;1998;192;
Kazlų Rūda mun.;1999;198;
Kazlų Rūda mun.;2000;162;0
Kazlų Rūda mun.;2001;205;1
Kazlų Rūda mun.;2002;204;2
Kazlų Rūda mun.;2003;176;1
Kazlų Rūda mun.;2004;198;1
Kazlų Rūda mun.;2005;211;2
Kazlų Rūda mun.;2006;228;2
Kazlų Rūda mun.;2007;222;1
Kazlų Rūda mun.;2008;196;3
Kazlų Rūda mun.;2009;218;1
Kazlų Rūda mun.;2010;198;1
Kazlų Rūda mun.;2011;202;0
Kazlų Rūda mun.;2012;196;0
Kazlų Rūda mun.;2013;186;1
Kazlų Rūda mun.;2014;190;0
Kazlų Rūda mun.;2015;202;1
Kazlų Rūda mun.;2016;184;0
Kazlų Rūda mun.;2017;192;1
Marijampolė mun.;1994;895;4
Marijampolė mun.;1995;815;2
Marijampolė mun.;1996;801;5
Marijampolė mun.;1997;749;6
Marijampolė mun.;1998;761;3
Marijampolė mun.;1999;711;2
Marijampolė mun.;2000;718;6
Marijampolė mun.;2001;710;5
Marijampolė mun.;2002;740;1
Marijampolė mun.;2003;755;5
Marijampolė mun.;2004;763;6
Marijampolė mun.;2005;754;5
Marijampolė mun.;2006;792;1
Marijampolė mun.;2007;824;2
Marijampolė mun.;2008;737;2
Marijampolė mun.;2009;747;3
Marijampolė mun.;2010;793;3
Marijampolė mun.;2011;751;1
Marijampolė mun.;2012;761;2
Marijampolė mun.;2013;793;2
Marijampolė mun.;2014;791;2
Marijampolė mun.;2015;790;1
Marijampolė mun.;2016;760;2
Marijampolė mun.;2017;732;2
Šakiai d. mun.;1994;686;9
Šakiai d. mun.;1995;648;9
Šakiai d. mun.;1996;587;3
Šakiai d. mun.;1997;540;5
Šakiai d. mun.;1998;542;3
Šakiai d. mun.;1999;573;6
Šakiai d. mun.;2000;529;2
Šakiai d. mun.;2001;531;2
Šakiai d. mun.;2002;562;5
Šakiai d. mun.;2003;581;5
Šakiai d. mun.;2004;576;1
Šakiai d. mun.;2005;619;2
Šakiai d. mun.;2006;581;3
Šakiai d. mun.;2007;564;4
Šakiai d. mun.;2008;571;2
Šakiai d. mun.;2009;514;4
Šakiai d. mun.;2010;526;0
Šakiai d. mun.;2011;496;1
Šakiai d. mun.;2012;533;0
Šakiai d. mun.;2013;531;1
Šakiai d. mun.;2014;530;0
Šakiai d. mun.;2015;516;3
Šakiai d. mun.;2016;510;0
Šakiai d. mun.;2017;483;1
Vilkaviškis d. mun.;1994;763;10
Vilkaviškis d. mun.;1995;807;8
Vilkaviškis d. mun.;1996;682;4
Vilkaviškis d. mun.;1997;645;9
Vilkaviškis d. mun.;1998;624;6
Vilkaviškis d. mun.;1999;657;6
Vilkaviškis d. mun.;2000;661;7
Vilkaviškis d. mun.;2001;682;6
Vilkaviškis d. mun.;2002;701;4
Vilkaviškis d. mun.;2003;659;5
Vilkaviškis d. mun.;2004;714;5
Vilkaviškis d. mun.;2005;713;3
Vilkaviškis d. mun.;2006;690;2
Vilkaviškis d. mun.;2007;717;4
Vilkaviškis d. mun.;2008;634;2
Vilkaviškis d. mun.;2009;667;0
Vilkaviškis d. mun.;2010;638;2
Vilkaviškis d. mun.;2011;630;4
Vilkaviškis d. mun.;2012;643;3
Vilkaviškis d. mun.;2013;691;1
Vilkaviškis d. mun.;2014;624;1
Vilkaviškis d. mun.;2015;675;1
Vilkaviškis d. mun.;2016;606;1
Vilkaviškis d. mun.;2017;600;0
Panevėžys county;1994;4431;47
Panevėžys county;1995;4195;46
Panevėžys county;1996;4003;33
Panevėžys county;1997;3840;34
Panevėžys county;1998;3834;29
Panevėžys county;1999;3764;23
Panevėžys county;2000;3618;22
Panevėžys county;2001;3828;20
Panevėžys county;2002;3724;15
Panevėžys county;2003;3745;16
Panevėžys county;2004;3741;20
Panevėžys county;2005;3895;21
Panevėžys county;2006;3862;12
Panevėžys county;2007;4022;8
Panevėžys county;2008;4053;14
Panevėžys county;2009;3870;8
Panevėžys county;2010;3846;9
Panevėžys county;2011;3741;7
Panevėžys county;2012;3697;7
Panevėžys county;2013;3584;11
Panevėžys county;2014;3547;13
Panevėžys county;2015;3748;13
Panevėžys county;2016;3719;13
Panevėžys county;2017;3630;2
Biržai d. mun.;1994;635;5
Biržai d. mun.;1995;559;5
Biržai d. mun.;1996;577;6
Biržai d. mun.;1997;562;6
Biržai d. mun.;1998;533;2
Biržai d. mun.;1999;512;1
Biržai d. mun.;2000;496;2
Biržai d. mun.;2001;521;2
Biržai d. mun.;2002;492;3
Biržai d. mun.;2003;475;0
Biržai d. mun.;2004;485;2
Biržai d. mun.;2005;556;2
Biržai d. mun.;2006;499;1
Biržai d. mun.;2007;540;1
Biržai d. mun.;2008;530;1
Biržai d. mun.;2009;557;0
Biržai d. mun.;2010;541;1
Biržai d. mun.;2011;456;3
Biržai d. mun.;2012;473;1
Biržai d. mun.;2013;494;1
Biržai d. mun.;2014;498;1
Biržai d. mun.;2015;474;3
Biržai d. mun.;2016;476;3
Biržai d. mun.;2017;455;0
Kupiškis d. mun.;1994;422;5
Kupiškis d. mun.;1995;425;1
Kupiškis d. mun.;1996;405;3
Kupiškis d. mun.;1997;362;2
Kupiškis d. mun.;1998;355;2
Kupiškis d. mun.;1999;353;6
Kupiškis d. mun.;2000;343;3
Kupiškis d. mun.;2001;359;2
Kupiškis d. mun.;2002;347;3
Kupiškis d. mun.;2003;366;0
Kupiškis d. mun.;2004;381;4
Kupiškis d. mun.;2005;331;3
Kupiškis d. mun.;2006;355;1
Kupiškis d. mun.;2007;388;2
Kupiškis d. mun.;2008;401;1
Kupiškis d. mun.;2009;349;3
Kupiškis d. mun.;2010;368;0
Kupiškis d. mun.;2011;358;0
Kupiškis d. mun.;2012;356;0
Kupiškis d. mun.;2013;330;3
Kupiškis d. mun.;2014;358;3
Kupiškis d. mun.;2015;377;1
Kupiškis d. mun.;2016;330;0
Kupiškis d. mun.;2017;291;0
Panevėžys c. mun.;1994;1273;15
Panevėžys c. mun.;1995;1208;15
Panevėžys c. mun.;1996;1110;10
Panevėžys c. mun.;1997;1084;8
Panevėžys c. mun.;1998;1107;11
Panevėžys c. mun.;1999;1071;7
Panevėžys c. mun.;2000;1049;9
Panevėžys c. mun.;2001;1153;7
Panevėžys c. mun.;2002;1092;1
Panevėžys c. mun.;2003;1094;3
Panevėžys c. mun.;2004;1157;8
Panevėžys c. mun.;2005;1160;7
Panevėžys c. mun.;2006;1189;6
Panevėžys c. mun.;2007;1238;2
Panevėžys c. mun.;2008;1223;8
Panevėžys c. mun.;2009;1173;0
Panevėžys c. mun.;2010;1238;2
Panevėžys c. mun.;2011;1225;2
Panevėžys c. mun.;2012;1246;2
Panevėžys c. mun.;2013;1179;4
Panevėžys c. mun.;2014;1121;3
Panevėžys c. mun.;2015;1233;6
Panevėžys c. mun.;2016;1297;8
Panevėžys c. mun.;2017;1240;1
Panevėžys d. mun.;1994;731;7
Panevėžys d. mun.;1995;725;16
Panevėžys d. mun.;1996;670;7
Panevėžys d. mun.;1997;654;5
Panevėžys d. mun.;1998;624;7
Panevėžys d. mun.;1999;682;3
Panevėžys d. mun.;2000;588;5
Panevėžys d. mun.;2001;660;2
Panevėžys d. mun.;2002;642;4
Panevėžys d. mun.;2003;636;8
Panevėžys d. mun.;2004;559;2
Panevėžys d. mun.;2005;596;5
Panevėžys d. mun.;2006;658;4
Panevėžys d. mun.;2007;632;0
Panevėžys d. mun.;2008;634;1
Panevėžys d. mun.;2009;629;4
Panevėžys d. mun.;2010;611;2
Panevėžys d. mun.;2011;556;0
Panevėžys d. mun.;2012;533;1
Panevėžys d. mun.;2013;526;1
Panevėžys d. mun.;2014;505;2
Panevėžys d. mun.;2015;569;0
Panevėžys d. mun.;2016;574;1
Panevėžys d. mun.;2017;579;1
Pasvalys d. mun.;1994;580;10
Pasvalys d. mun.;1995;538;2
Pasvalys d. mun.;1996;546;3
Pasvalys d. mun.;1997;510;8
Pasvalys d. mun.;1998;545;5
Pasvalys d. mun.;1999;503;1
Pasvalys d. mun.;2000;483;0
Pasvalys d. mun.;2001;469;5
Pasvalys d. mun.;2002;519;0
Pasvalys d. mun.;2003;480;4
Pasvalys d. mun.;2004;497;1
Pasvalys d. mun.;2005;516;2
Pasvalys d. mun.;2006;521;0
Pasvalys d. mun.;2007;543;1
Pasvalys d. mun.;2008;551;2
Pasvalys d. mun.;2009;501;1
Pasvalys d. mun.;2010;501;1
Pasvalys d. mun.;2011;511;1
Pasvalys d. mun.;2012;482;1
Pasvalys d. mun.;2013;431;2
Pasvalys d. mun.;2014;437;0
Pasvalys d. mun.;2015;491;1
Pasvalys d. mun.;2016;432;0
Pasvalys d. mun.;2017;435;0
Rokiškis d. mun.;1994;790;5
Rokiškis d. mun.;1995;740;7
Rokiškis d. mun.;1996;695;4
Rokiškis d. mun.;1997;668;5
Rokiškis d. mun.;1998;670;2
Rokiškis d. mun.;1999;643;5
Rokiškis d. mun.;2000;659;3
Rokiškis d. mun.;2001;666;2
Rokiškis d. mun.;2002;632;4
Rokiškis d. mun.;2003;694;1
Rokiškis d. mun.;2004;662;3
Rokiškis d. mun.;2005;736;2
Rokiškis d. mun.;2006;640;0
Rokiškis d. mun.;2007;681;2
Rokiškis d. mun.;2008;714;1
Rokiškis d. mun.;2009;661;0
Rokiškis d. mun.;2010;587;3
Rokiškis d. mun.;2011;635;1
Rokiškis d. mun.;2012;607;2
Rokiškis d. mun.;2013;624;0
Rokiškis d. mun.;2014;628;4
Rokiškis d. mun.;2015;604;2
Rokiškis d. mun.;2016;610;1
Rokiškis d. mun.;2017;630;0
Šiauliai county;1994;5109;95
Šiauliai county;1995;4871;52
Šiauliai county;1996;4639;50
Šiauliai county;1997;4426;42
Šiauliai county;1998;4480;45
Šiauliai county;1999;4426;35
Šiauliai county;2000;4281;43
Šiauliai county;2001;4312;32
Šiauliai county;2002;4563;32
Šiauliai county;2003;4409;23
Šiauliai county;2004;4486;28
Šiauliai county;2005;4752;28
Šiauliai county;2006;4925;23
Šiauliai county;2007;4918;22
Šiauliai county;2008;4635;22
Šiauliai county;2009;4427;23
Šiauliai county;2010;4478;21
Šiauliai county;2011;4301;8
Šiauliai county;2012;4393;9
Šiauliai county;2013;4382;16
Šiauliai county;2014;4113;14
Šiauliai county;2015;4332;13
Šiauliai county;2016;4193;16
Šiauliai county;2017;4195;4
Akmenė d. mun.;1994;419;12
Akmenė d. mun.;1995;427;9
Akmenė d. mun.;1996;393;8
Akmenė d. mun.;1997;370;6
Akmenė d. mun.;1998;368;5
Akmenė d. mun.;1999;400;2
Akmenė d. mun.;2000;393;2
Akmenė d. mun.;2001;400;3
Akmenė d. mun.;2002;456;8
Akmenė d. mun.;2003;410;0
Akmenė d. mun.;2004;429;4
Akmenė d. mun.;2005;469;2
Akmenė d. mun.;2006;439;4
Akmenė d. mun.;2007;479;2
Akmenė d. mun.;2008;391;3
Akmenė d. mun.;2009;372;2
Akmenė d. mun.;2010;383;0
Akmenė d. mun.;2011;379;0
Akmenė d. mun.;2012;389;0
Akmenė d. mun.;2013;361;0
Akmenė d. mun.;2014;329;3
Akmenė d. mun.;2015;358;1
Akmenė d. mun.;2016;374;2
Akmenė d. mun.;2017;353;0
Joniškis d. mun.;1994;483;6
Joniškis d. mun.;1995;482;5
Joniškis d. mun.;1996;472;5
Joniškis d. mun.;1997;448;3
Joniškis d. mun.;1998;443;3
Joniškis d. mun.;1999;420;5
Joniškis d. mun.;2000;417;4
Joniškis d. mun.;2001;413;0
Joniškis d. mun.;2002;432;3
Joniškis d. mun.;2003;403;0
Joniškis d. mun.;2004;400;3
Joniškis d. mun.;2005;436;2
Joniškis d. mun.;2006;450;0
Joniškis d. mun.;2007;465;2
Joniškis d. mun.;2008;433;2
Joniškis d. mun.;2009;406;4
Joniškis d. mun.;2010;423;1
Joniškis d. mun.;2011;429;0
Joniškis d. mun.;2012;432;0
Joniškis d. mun.;2013;417;1
Joniškis d. mun.;2014;356;1
Joniškis d. mun.;2015;399;1
Joniškis d. mun.;2016;401;4
Joniškis d. mun.;2017;412;0
Kelmė d. mun.;1994;663;7
Kelmė d. mun.;1995;640;6
Kelmė d. mun.;1996;656;6
Kelmė d. mun.;1997;593;4
Kelmė d. mun.;1998;562;6
Kelmė d. mun.;1999;566;3
Kelmė d. mun.;2000;521;6
Kelmė d. mun.;2001;517;4
Kelmė d. mun.;2002;540;4
Kelmė d. mun.;2003;570;5
Kelmė d. mun.;2004;540;4
Kelmė d. mun.;2005;567;4
Kelmė d. mun.;2006;610;3
Kelmė d. mun.;2007;602;1
Kelmė d. mun.;2008;595;4
Kelmė d. mun.;2009;566;2
Kelmė d. mun.;2010;565;1
Kelmė d. mun.;2011;496;2
Kelmė d. mun.;2012;529;2
Kelmė d. mun.;2013;548;0
Kelmė d. mun.;2014;536;2
Kelmė d. mun.;2015;542;1
Kelmė d. mun.;2016;498;2
Kelmė d. mun.;2017;512;0
Pakruojis d. mun.;1994;545;10
Pakruojis d. mun.;1995;512;5
Pakruojis d. mun.;1996;459;7
Pakruojis d. mun.;1997;431;5
Pakruojis d. mun.;1998;430;3
Pakruojis d. mun.;1999;410;3
Pakruojis d. mun.;2000;376;2
Pakruojis d. mun.;2001;440;5
Pakruojis d. mun.;2002;421;1
Pakruojis d. mun.;2003;411;5
Pakruojis d. mun.;2004;439;2
Pakruojis d. mun.;2005;434;2
Pakruojis d. mun.;2006;452;4
Pakruojis d. mun.;2007;466;2
Pakruojis d. mun.;2008;429;1
Pakruojis d. mun.;2009;409;4
Pakruojis d. mun.;2010;373;1
Pakruojis d. mun.;2011;396;3
Pakruojis d. mun.;2012;395;0
Pakruojis d. mun.;2013;379;4
Pakruojis d. mun.;2014;377;1
Pakruojis d. mun.;2015;374;0
Pakruojis d. mun.;2016;326;1
Pakruojis d. mun.;2017;377;1
Radviliškis d. mun.;1994;826;19
Radviliškis d. mun.;1995;762;8
Radviliškis d. mun.;1996;761;4
Radviliškis d. mun.;1997;679;8
Radviliškis d. mun.;1998;781;5
Radviliškis d. mun.;1999;717;3
Radviliškis d. mun.;2000;728;10
Radviliškis d. mun.;2001;656;1
Radviliškis d. mun.;2002;725;6
Radviliškis d. mun.;2003;676;3
Radviliškis d. mun.;2004;725;6
Radviliškis d. mun.;2005;717;5
Radviliškis d. mun.;2006;791;3
Radviliškis d. mun.;2007;736;8
Radviliškis d. mun.;2008;723;3
Radviliškis d. mun.;2009;697;4
Radviliškis d. mun.;2010;742;9
Radviliškis d. mun.;2011;675;0
Radviliškis d. mun.;2012;706;4
Radviliškis d. mun.;2013;701;3
Radviliškis d. mun.;2014;626;1
Radviliškis d. mun.;2015;651;2
Radviliškis d. mun.;2016;658;2
Radviliškis d. mun.;2017;613;1
Šiauliai c. mun.;1994;1372;29
Šiauliai c. mun.;1995;1294;14
Šiauliai c. mun.;1996;1166;13
Šiauliai c. mun.;1997;1231;10
Šiauliai c. mun.;1998;1215;13
Šiauliai c. mun.;1999;1249;15
Šiauliai c. mun.;2000;1195;14
Šiauliai c. mun.;2001;1261;16
Šiauliai c. mun.;2002;1280;6
Šiauliai c. mun.;2003;1248;4
Šiauliai c. mun.;2004;1305;6
Šiauliai c. mun.;2005;1380;7
Šiauliai c. mun.;2006;1446;6
Šiauliai c. mun.;2007;1445;6
Šiauliai c. mun.;2008;1377;6
Šiauliai c. mun.;2009;1324;3
Šiauliai c. mun.;2010;1373;6
Šiauliai c. mun.;2011;1325;2
Šiauliai c. mun.;2012;1323;2
Šiauliai c. mun.;2013;1357;3
Šiauliai c. mun.;2014;1325;3
Šiauliai c. mun.;2015;1438;5
Šiauliai c. mun.;2016;1322;5
Šiauliai c. mun.;2017;1308;2
Šiauliai d. mun.;1994;801;12
Šiauliai d. mun.;1995;754;5
Šiauliai d. mun.;1996;732;7
Šiauliai d. mun.;1997;674;6
Šiauliai d. mun.;1998;681;10
Šiauliai d. mun.;1999;664;4
Šiauliai d. mun.;2000;651;5
Šiauliai d. mun.;2001;625;3
Šiauliai d. mun.;2002;709;4
Šiauliai d. mun.;2003;691;6
Šiauliai d. mun.;2004;648;3
Šiauliai d. mun.;2005;749;6
Šiauliai d. mun.;2006;737;3
Šiauliai d. mun.;2007;725;1
Šiauliai d. mun.;2008;687;3
Šiauliai d. mun.;2009;653;4
Šiauliai d. mun.;2010;619;3
Šiauliai d. mun.;2011;601;1
Šiauliai d. mun.;2012;619;1
Šiauliai d. mun.;2013;619;5
Šiauliai d. mun.;2014;564;3
Šiauliai d. mun.;2015;570;3
Šiauliai d. mun.;2016;614;0
Šiauliai d. mun.;2017;620;0
Tauragė county;1994;1974;29
Tauragė county;1995;1882;17
Tauragė county;1996;1857;9
Tauragė county;1997;1766;18
Tauragė county;1998;1661;19
Tauragė county;1999;1785;10
Tauragė county;2000;1541;12
Tauragė county;2001;1669;16
Tauragė county;2002;1755;9
Tauragė county;2003;1747;13
Tauragė county;2004;1834;7
Tauragė county;2005;1897;4
Tauragė county;2006;1932;10
Tauragė county;2007;1809;6
Tauragė county;2008;1730;6
Tauragė county;2009;1690;5
Tauragė county;2010;1764;9
Tauragė county;2011;1691;11
Tauragė county;2012;1606;4
Tauragė county;2013;1699;4
Tauragė county;2014;1544;6
Tauragė county;2015;1666;8
Tauragė county;2016;1655;10
Tauragė county;2017;1542;3
Jurbarkas d. mun.;1994;642;10
Jurbarkas d. mun.;1995;600;2
Jurbarkas d. mun.;1996;574;2
Jurbarkas d. mun.;1997;535;0
Jurbarkas d. mun.;1998;511;3
Jurbarkas d. mun.;1999;543;5
Jurbarkas d. mun.;2000;459;3
Jurbarkas d. mun.;2001;515;2
Jurbarkas d. mun.;2002;487;4
Jurbarkas d. mun.;2003;524;1
Jurbarkas d. mun.;2004;570;3
Jurbarkas d. mun.;2005;574;2
Jurbarkas d. mun.;2006;590;2
Jurbarkas d. mun.;2007;546;1
Jurbarkas d. mun.;2008;517;3
Jurbarkas d. mun.;2009;507;3
Jurbarkas d. mun.;2010;550;4
Jurbarkas d. mun.;2011;504;4
Jurbarkas d. mun.;2012;484;1
Jurbarkas d. mun.;2013;506;1
Jurbarkas d. mun.;2014;476;2
Jurbarkas d. mun.;2015;488;1
Jurbarkas d. mun.;2016;481;2
Jurbarkas d. mun.;2017;469;2
Pagėgiai mun.;1994;181;
Pagėgiai mun.;1995;170;
Pagėgiai mun.;1996;178;
Pagėgiai mun.;1997;168;
Pagėgiai mun.;1998;167;
Pagėgiai mun.;1999;174;
Pagėgiai mun.;2000;129;0
Pagėgiai mun.;2001;186;5
Pagėgiai mun.;2002;178;1
Pagėgiai mun.;2003;175;0
Pagėgiai mun.;2004;182;1
Pagėgiai mun.;2005;185;1
Pagėgiai mun.;2006;205;1
Pagėgiai mun.;2007;186;0
Pagėgiai mun.;2008;183;1
Pagėgiai mun.;2009;160;0
Pagėgiai mun.;2010;166;0
Pagėgiai mun.;2011;176;3
Pagėgiai mun.;2012;145;2
Pagėgiai mun.;2013;144;0
Pagėgiai mun.;2014;137;0
Pagėgiai mun.;2015;132;0
Pagėgiai mun.;2016;170;0
Pagėgiai mun.;2017;130;0
Šilalė d. mun.;1994;403;8
Šilalė d. mun.;1995;402;7
Šilalė d. mun.;1996;404;4
Šilalė d. mun.;1997;383;9
Šilalė d. mun.;1998;369;9
Šilalė d. mun.;1999;405;3
Šilalė d. mun.;2000;369;5
Šilalė d. mun.;2001;374;4
Šilalė d. mun.;2002;450;0
Šilalė d. mun.;2003;421;6
Šilalė d. mun.;2004;404;2
Šilalė d. mun.;2005;454;0
Šilalė d. mun.;2006;426;3
Šilalė d. mun.;2007;384;2
Šilalė d. mun.;2008;371;2
Šilalė d. mun.;2009;383;0
Šilalė d. mun.;2010;373;2
Šilalė d. mun.;2011;364;2
Šilalė d. mun.;2012;386;0
Šilalė d. mun.;2013;379;1
Šilalė d. mun.;2014;347;2
Šilalė d. mun.;2015;396;4
Šilalė d. mun.;2016;393;5
Šilalė d. mun.;2017;338;0
Tauragė d. mun.;1994;748;11
Tauragė d. mun.;1995;710;8
Tauragė d. mun.;1996;701;3
Tauragė d. mun.;1997;680;9
Tauragė d. mun.;1998;614;7
Tauragė d. mun.;1999;663;2
Tauragė d. mun.;2000;584;4
Tauragė d. mun.;2001;594;5
Tauragė d. mun.;2002;640;4
Tauragė d. mun.;2003;627;6
Tauragė d. mun.;2004;678;1
Tauragė d. mun.;2005;684;1
Tauragė d. mun.;2006;711;4
Tauragė d. mun.;2007;693;3
Tauragė d. mun.;2008;659;0
Tauragė d. mun.;2009;640;2
Tauragė d. mun.;2010;675;3
Tauragė d. mun.;2011;647;2
Tauragė d. mun.;2012;591;1
Tauragė d. mun.;2013;670;2
Tauragė d. mun.;2014;584;2
Tauragė d. mun.;2015;650;3
Tauragė d. mun.;2016;611;3
Tauragė d. mun.;2017;605;1
Telšiai county;1994;2222;29
Telšiai county;1995;2189;29
Telšiai county;1996;2124;23
Telšiai county;1997;2094;24
Telšiai county;1998;2035;22
Telšiai county;1999;2032;16
Telšiai county;2000;1968;18
Telšiai county;2001;2041;15
Telšiai county;2002;2098;12
Telšiai county;2003;2125;10
Telšiai county;2004;2044;16
Telšiai county;2005;2221;11
Telšiai county;2006;2174;12
Telšiai county;2007;2227;9
Telšiai county;2008;2058;13
Telšiai county;2009;2031;10
Telšiai county;2010;1967;9
Telšiai county;2011;2026;10
Telšiai county;2012;1943;10
Telšiai county;2013;2057;6
Telšiai county;2014;1992;7
Telšiai county;2015;1951;4
Telšiai county;2016;1897;8
Telšiai county;2017;1905;3
Mažeikiai d. mun.;1994;763;7
Mažeikiai d. mun.;1995;733;6
Mažeikiai d. mun.;1996;732;4
Mažeikiai d. mun.;1997;717;9
Mažeikiai d. mun.;1998;702;4
Mažeikiai d. mun.;1999;733;4
Mažeikiai d. mun.;2000;662;5
Mažeikiai d. mun.;2001;690;6
Mažeikiai d. mun.;2002;677;3
Mažeikiai d. mun.;2003;709;4
Mažeikiai d. mun.;2004;697;3
Mažeikiai d. mun.;2005;746;2
Mažeikiai d. mun.;2006;727;4
Mažeikiai d. mun.;2007;772;4
Mažeikiai d. mun.;2008;715;5
Mažeikiai d. mun.;2009;691;4
Mažeikiai d. mun.;2010;701;2
Mažeikiai d. mun.;2011;706;4
Mažeikiai d. mun.;2012;704;1
Mažeikiai d. mun.;2013;704;4
Mažeikiai d. mun.;2014;733;2
Mažeikiai d. mun.;2015;692;1
Mažeikiai d. mun.;2016;647;5
Mažeikiai d. mun.;2017;641;1
Plungė d. mun.;1994;510;11
Plungė d. mun.;1995;526;11
Plungė d. mun.;1996;520;9
Plungė d. mun.;1997;526;8
Plungė d. mun.;1998;461;10
Plungė d. mun.;1999;483;5
Plungė d. mun.;2000;494;5
Plungė d. mun.;2001;509;5
Plungė d. mun.;2002;519;2
Plungė d. mun.;2003;496;2
Plungė d. mun.;2004;516;6
Plungė d. mun.;2005;517;0
Plungė d. mun.;2006;526;2
Plungė d. mun.;2007;570;3
Plungė d. mun.;2008;500;4
Plungė d. mun.;2009;513;0
Plungė d. mun.;2010;489;4
Plungė d. mun.;2011;511;4
Plungė d. mun.;2012;453;4
Plungė d. mun.;2013;523;0
Plungė d. mun.;2014;492;2
Plungė d. mun.;2015;483;3
Plungė d. mun.;2016;464;1
Plungė d. mun.;2017;498;1
Rietavas mun.;1994;156;
Rietavas mun.;1995;162;
Rietavas mun.;1996;145;
Rietavas mun.;1997;153;
Rietavas mun.;1998;127;
Rietavas mun.;1999;138;
Rietavas mun.;2000;131;1
Rietavas mun.;2001;152;0
Rietavas mun.;2002;172;2
Rietavas mun.;2003;159;1
Rietavas mun.;2004;143;1
Rietavas mun.;2005;191;2
Rietavas mun.;2006;183;3
Rietavas mun.;2007;154;0
Rietavas mun.;2008;139;3
Rietavas mun.;2009;134;0
Rietavas mun.;2010;143;0
Rietavas mun.;2011;129;0
Rietavas mun.;2012;143;0
Rietavas mun.;2013;126;0
Rietavas mun.;2014;142;0
Rietavas mun.;2015;123;0
Rietavas mun.;2016;128;0
Rietavas mun.;2017;105;1
Telšiai d. mun.;1994;793;11
Telšiai d. mun.;1995;768;12
Telšiai d. mun.;1996;727;10
Telšiai d. mun.;1997;698;7
Telšiai d. mun.;1998;745;8
Telšiai d. mun.;1999;678;7
Telšiai d. mun.;2000;681;7
Telšiai d. mun.;2001;690;4
Telšiai d. mun.;2002;730;5
Telšiai d. mun.;2003;761;3
Telšiai d. mun.;2004;688;6
Telšiai d. mun.;2005;767;7
Telšiai d. mun.;2006;738;3
Telšiai d. mun.;2007;731;2
Telšiai d. mun.;2008;704;1
Telšiai d. mun.;2009;693;6
Telšiai d. mun.;2010;634;3
Telšiai d. mun.;2011;680;2
Telšiai d. mun.;2012;643;5
Telšiai d. mun.;2013;704;2
Telšiai d. mun.;2014;625;3
Telšiai d. mun.;2015;653;0
Telšiai d. mun.;2016;658;2
Telšiai d. mun.;2017;661;0
Utena county;1994;3038;30
Utena county;1995;2883;28
Utena county;1996;2895;22
Utena county;1997;2802;21
Utena county;1998;2791;12
Utena county;1999;2567;22
Utena county;2000;2522;16
Utena county;2001;2548;8
Utena county;2002;2664;10
Utena county;2003;2679;13
Utena county;2004;2662;10
Utena county;2005;2807;5
Utena county;2006;2784;9
Utena county;2007;2918;9
Utena county;2008;2823;8
Utena county;2009;2702;2
Utena county;2010;2686;4
Utena county;2011;2605;6
Utena county;2012;2576;8
Utena county;2013;2626;8
Utena county;2014;2494;5
Utena county;2015;2521;1
Utena county;2016;2547;5
Utena county;2017;2512;4
Anykščiai d. mun.;1994;699;8
Anykščiai d. mun.;1995;624;9
Anykščiai d. mun.;1996;614;6
Anykščiai d. mun.;1997;647;5
Anykščiai d. mun.;1998;610;2
Anykščiai d. mun.;1999;591;3
Anykščiai d. mun.;2000;561;3
Anykščiai d. mun.;2001;613;2
Anykščiai d. mun.;2002;585;1
Anykščiai d. mun.;2003;561;1
