51;15;40832;22329;18503
51;14;41434;20703;20731
51;13;41888;20952;20936
51;12;42511;21286;21225
51;11;43129;;
51;10;43731;;
51;9;44373;;
51;8;45093;;
51;7;45718;;
52;29;28039;19762;8277
52;28;28938;20377;8561
52;27;29693;20841;8852
52;26;30321;21278;9043
52;25;30861;21744;9117
52;24;31402;22199;9203
52;23;32026;22623;9403
52;22;32590;23052;9538
52;21;33486;23734;9752
52;20;34110;24218;9892
52;19;34784;24731;10053
52;18;35435;25264;10171
52;17;36073;25850;10223
52;16;37004;26632;10372
52;15;37575;27015;10560
52;14;38158;27510;10648
52;13;38438;27707;10731
52;12;38788;27972;10816
52;11;39066;;
52;10;39238;;
52;9;39421;;
52;8;39495;;
52;7;39625;;
53;29;31265;20494;10771
53;28;31789;20934;10855
53;27;32305;21308;10997
53;26;32705;21728;10977
53;25;33172;22257;10915
53;24;33710;22823;10887
53;23;34175;23324;10851
53;22;34671;23776;10895
53;21;35357;24235;11122
53;20;35802;24595;11207
53;19;36145;24891;11254
53;18;36566;25303;11263
53;17;37016;25718;11298
53;16;37727;26304;11423
53;15;38205;26725;11480
53;14;38563;27087;11476
53;13;38903;27392;11511
53;12;39384;27787;11597
53;11;39502;;
53;10;39610;;
53;9;39850;;
53;8;39974;;
53;7;40097;;
54;29;100575;;100575
54;28;101214;;101214
54;27;102981;;102981
54;26;104569;;104569
54;25;105610;;105610
54;24;106470;;106470
54;23;107689;;107689
54;22;109748;;109748
54;21;114506;;114506
54;20;116196;;116196
54;19;117829;;117829
54;18;120272;;120272
54;17;122236;;122236
54;16;125360;;125360
54;15;127805;;127805
54;14;130366;;130366
54;13;131977;;131977
54;12;134032;;134032
54;11;135541;;
54;10;137128;;
54;9;138856;;
54;8;140148;;
54;7;141129;;
55;29;41209;30293;10916
55;28;41441;30325;11116
55;27;41521;30291;11230
55;26;41767;30511;11256
55;25;42197;30788;11409
55;24;42748;31214;11534
55;23;43374;31683;11691
55;22;44561;32512;12049
55;21;46779;34030;12749
55;20;47883;34808;13075
55;19;48124;34964;13160
55;18;48624;35328;13296
55;17;49342;35869;13473
55;16;50559;36891;13668
55;15;51002;37194;13808
55;14;51234;37250;13984
55;13;51427;37306;14121
55;12;51617;37431;14186
55;11;51729;;
55;10;51715;;
55;9;51545;;
55;8;51452;;
55;7;51222;;
56;29;23060;18139;4921
56;28;23791;18677;5114
56;27;24433;19036;5397
56;26;24869;19410;5459
56;25;25191;19737;5454
56;24;25533;20026;5507
56;23;26047;20602;5445
56;22;26586;21100;5486
56;21;27416;21764;5652
56;20;27936;22235;5701
56;19;28439;22663;5776
56;18;28930;23107;5823
56;17;29586;23651;5935
56;16;30326;24266;6060
56;15;30768;24648;6120
56;14;31121;24894;6227
56;13;31405;25113;6292
56;12;31538;25244;6294
56;11;31686;;
56;10;31814;;
56;9;32063;;
56;8;32367;;
56;7;32613;;
57;29;38749;23330;15419
57;28;39902;24046;15856
57;27;41093;24572;16521
57;26;41814;25002;16812
57;25;42447;25445;17002
57;24;43218;26066;17152
57;23;44040;26680;17360
57;22;45380;27522;17858
57;21;47713;28725;18988
57;20;48566;29345;19221
57;19;49207;29780;19427
57;18;49994;30259;19735
57;17;50834;30791;20043
57;16;52184;31568;20616
57;15;53143;32132;21011
57;14;53906;32748;21158
57;13;54449;33173;21276
57;12;55352;33879;21473
57;11;55867;;
57;10;56197;;
57;9;56480;;
57;8;56402;;
57;7;56444;;
58;29;15570;9880;5690
58;28;15863;10105;5758
58;27;16074;10214;5860
58;26;16333;10367;5966
58;25;16599;10524;6075
58;24;16908;10711;6197
58;23;17225;10964;6261
58;22;17659;11189;6470
58;21;18166;11413;6753
58;20;18461;11600;6861
58;19;18752;11811;6941
58;18;18999;12011;6988
58;17;19239;12217;7022
58;16;19529;12413;7116
58;15;19677;12495;7182
58;14;19869;12659;7210
58;13;20081;12810;7271
58;12;20223;12959;7264
58;11;20401;;
58;10;20525;;
58;9;20778;;
58;8;21003;;
58;7;21125;;
59;29;16914;11497;5417
59;28;17557;11975;5582
59;27;18057;12249;5808
59;26;18498;12576;5922
59;25;18908;12876;6032
59;24;19513;13282;6231
59;23;20124;13737;6387
59;22;20694;14152;6542
59;21;21394;14589;6805
59;20;21807;14872;6935
59;19;22348;15266;7082
59;18;22849;15679;7170
59;17;23427;16120;7307
59;16;24143;16674;7469
59;15;24613;16972;7641
59;14;24973;17262;7711
59;13;25291;17458;7833
59;12;25637;17752;7885
59;11;25852;;
59;10;26169;;
59;9;26527;;
59;8;26826;;
59;7;27078;;
60;29;23881;9189;14692
60;28;24565;9443;15122
60;27;25180;9706;15474
60;26;25719;9989;15730
60;25;26259;10363;15896
60;24;26853;10648;16205
60;23;27434;10920;16514
60;22;27961;11178;16783
60;21;28690;11528;17162
60;20;29218;11767;17451
60;19;29613;11977;17636
60;18;30148;12325;17823
60;17;30690;12636;18054
60;16;31436;13038;18398
60;15;32002;13401;18601
60;14;32428;13618;18810
60;13;32812;13829;18983
60;12;33221;14034;19187
60;11;33552;;
60;10;33818;;
60;9;34192;;
60;8;34482;;
60;7;34623;;
61;29;38921;15455;23466
61;28;39923;15869;24054
61;27;40788;16148;24640
61;26;41341;16471;24870
61;25;41839;16721;25118
61;24;42494;17110;25384
61;23;43124;17432;25692
61;22;44059;17868;26191
61;21;45894;18513;27381
61;20;46683;18874;27809
61;19;47318;19196;28122
61;18;48119;19573;28546
61;17;48911;19875;29036
61;16;50371;20527;29844
61;15;51352;20955;30397
61;14;51861;21129;30732
61;13;52196;21226;30970
61;12;52732;21466;31266
61;11;52972;;
61;10;53334;;
61;9;53794;;
61;8;54248;;
61;7;54684;;
62;29;40682;17637;23045
62;28;41925;18181;23744
62;27;43059;18417;24642
62;26;43922;18854;25068
62;25;44610;19231;25379
62;24;45474;19611;25863
62;23;46273;19943;26330
62;22;47171;20382;26789
62;21;48655;21084;27571
62;20;49789;21618;28171
62;19;50589;22014;28575
62;18;51592;22515;29077
62;17;52882;23010;29872
62;16;54561;23720;30841
62;15;55587;24031;31556
62;14;56541;24400;32141
62;13;57119;24669;32450
62;12;57743;24978;32765
62;11;57938;;
62;10;58214;;
62;9;58736;;
62;8;59258;;
62;7;59855;;
63;29;32492;15999;16493
63;28;32701;15921;16780
63;27;33020;15919;17101
63;26;33437;15990;17447
63;25;33556;15903;17653
63;24;33899;15985;17914
63;23;34230;16006;18224
63;22;34453;16088;18365
63;21;35006;16276;18730
63;20;35361;16346;19015
63;19;35550;16435;19115
63;18;35907;16631;19276
63;17;36328;16816;19512
63;16;36712;17034;19678
63;15;36916;17094;19822
63;14;36953;17071;19882
63;13;37118;17161;19957
63;12;37388;17341;20047
63;11;37322;;
63;10;37384;;
63;9;37527;;
63;8;37788;;
63;7;37896;;
64;29;34376;13806;20570
64;28;35265;14133;21132
64;27;36160;14341;21819
64;26;36919;14675;22244
64;25;37548;15038;22510
64;24;38355;15451;22904
64;23;39222;15824;23398
64;22;40270;16269;24001
64;21;42042;16901;25141
64;20;42893;17167;25726
64;19;43643;17535;26108
64;18;44350;17916;26434
64;17;45142;18374;26768
64;16;46154;18838;27316
64;15;46920;19188;27732
64;14;47556;19436;28120
64;13;48071;19691;28380
64;12;48703;19950;28753
64;11;48942;;
64;10;49373;;
64;9;49845;;
64;8;50183;;
64;7;50541;;
65;29;37914;12045;25869
65;28;38836;12360;26476
65;27;39826;12647;27179
65;26;40454;13413;27041
65;25;41008;13524;27484
65;24;41751;13736;28015
65;23;42531;13950;28581
65;22;43396;14321;29075
65;21;44636;14721;29915
65;20;45558;14897;30661
65;19;46056;15155;30901
65;18;46783;15412;31371
65;17;47296;15596;31700
65;16;48139;15838;32301
65;15;48800;15932;32868
65;14;49439;16049;33390
65;13;49790;16073;33717
65;12;50176;16286;33890
65;11;50506;;
65;10;50976;;
65;9;51627;;
65;8;52266;;
65;7;52802;;
66;29;21764;13569;8195
66;28;22399;13955;8444
66;27;23009;14232;8777
66;26;23528;14607;8921
66;25;23950;14976;8974
66;24;24380;15321;9059
66;23;24946;15793;9153
66;22;25506;16262;9244
66;21;26417;16823;9594
66;20;26931;17196;9735
66;19;27531;17634;9897
66;18;28099;18063;10036
66;17;28742;18558;10184
66;16;29427;19081;10346
66;15;30071;19574;10497
66;14;30556;19918;10638
66;13;30873;20163;10710
66;12;31204;20327;10877
66;11;31547;;
66;10;31800;;
66;9;32137;;
66;8;32508;;
66;7;32683;;
67;29;36108;20722;15386
67;28;37473;21547;15926
67;27;38595;22086;16509
67;26;39465;22565;16900
67;25;40258;22980;17278
67;24;41055;23502;17553
67;23;41833;23903;17930
67;22;42710;24336;18374
67;21;44128;24982;19146
67;20;44899;25442;19457
67;19;45488;25857;19631
67;18;46239;26387;19852
67;17;47112;26979;20133
67;16;48338;27759;20579
67;15;49137;28338;20799
67;14;49622;28646;20976
67;13;49951;28859;21092
67;12;50236;29037;21199
67;11;50515;;
67;10;50669;;
67;9;50931;;
67;8;51112;;
67;7;51336;;
68;29;547484;212;547272
68;28;545280;247;545033
68;27;543493;264;543229
68;26;542626;283;542343
68;25;539707;291;539416
68;24;537152;312;536840
68;23;533279;343;532936
68;22;536127;363;535764
68;21;543191;363;542828
68;20;542969;308;542661
68;19;541596;329;541267
68;18;541732;338;541394
68;17;542525;353;542172
68;16;546773;370;546403
68;15;548729;311;548418
68;14;550213;251;549962
68;13;550924;210;550714
68;12;554281;177;554104
68;11;558816;;
68;10;562353;;
68;9;565881;;
68;8;571164;;
68;7;578327;;
69;29;96575;91961;4614
69;28;95940;91263;4677
69;27;95189;90444;4745
69;26;95620;90754;4866
69;25;95031;90098;4933
69;24;95035;90043;4992
69;23;95650;90657;4993
69;22;95313;90256;5057
69;21;95939;90756;5183
69;20;95700;90450;5250
69;19;94669;89376;5293
69;18;93835;88458;5377
69;17;93324;87846;5478
69;16;92576;86978;5598
69;15;91284;85568;5716
69;14;89405;83638;5767
69;13;88807;83017;5790
69;12;88492;82597;5895
69;11;88091;;
69;10;87397;;
69;9;86972;;
69;8;85581;;
69;7;84550;;
70;29;18686;172;18514
70;28;19178;156;19022
70;27;19774;144;19630
70;26;20249;105;20144
70;25;20627;95;20532
70;24;21237;249;20988
70;23;21921;233;21688
70;22;22708;223;22485
70;21;23992;202;23790
70;20;24644;249;24395
70;19;25232;258;24974
70;18;25897;279;25618
70;17;26421;277;26144
70;16;27302;281;27021
70;15;27915;288;27627
70;14;28066;;28066
70;13;28718;;28718
70;12;29697;;29697
70;11;30797;;
70;10;31214;;
70;9;31600;;
70;8;31585;;
70;7;31340;;
71;29;15668;8836;6832
71;28;16169;9134;7035
71;27;16636;9407;7229
71;26;17035;9684;7351
71;25;17316;9888;7428
71;24;17693;10052;7641
71;23;18013;10241;7772
71;22;18472;10562;7910
71;21;19013;10856;8157
71;20;19409;11146;8263
71;19;19891;11463;8428
71;18;20376;11819;8557
71;17;20816;12142;8674
71;16;21386;12615;8771
71;15;21927;12981;8946
71;14;22394;13265;9129
71;13;22647;13427;9220
71;12;22863;13591;9272
71;11;23008;;
71;10;23381;;
71;9;23782;;
71;8;24129;;
71;7;24424;;
