Tauragė county;2007;69.54;63.11;76.68
Tauragė county;2008;71.15;65.07;77.86
Tauragė county;2009;71.59;65.78;77.74
Tauragė county;2010;70.87;64.66;77.48
Tauragė county;2011;72.10;66.56;77.81
Tauragė county;2012;73.32;67.55;79.39
Tauragė county;2013;72.99;67.13;79.20
Tauragė county;2014;74.00;68.82;79.28
Tauragė county;2015;73.27;67.39;79.87
Tauragė county;2016;73.32;67.94;79.06
Tauragė county;2017;74.72;68.85;80.91
Telšiai county;1990;;;
Telšiai county;1995;;;
Telšiai county;1996;;;
Telšiai county;1997;;;
Telšiai county;1998;;;
Telšiai county;1999;;;
Telšiai county;2000;71.52;65.77;77.76
Telšiai county;2001;71.02;64.67;78.51
Telšiai county;2002;71.14;65.22;77.60
Telšiai county;2003;71.15;64.69;78.04
Telšiai county;2004;71.67;65.53;78.01
Telšiai county;2005;70.45;64.01;77.45
Telšiai county;2006;70.70;64.52;77.13
Telšiai county;2007;70.82;64.38;77.54
Telšiai county;2008;71.68;65.72;77.84
Telšiai county;2009;72.87;67.04;78.67
Telšiai county;2010;73.85;68.22;79.48
Telšiai county;2011;73.45;67.72;79.47
Telšiai county;2012;73.94;68.18;79.91
Telšiai county;2013;74.27;69.64;78.81
Telšiai county;2014;74.39;68.69;80.11
Telšiai county;2015;74.76;69.28;80.31
Telšiai county;2016;75.60;70.03;81.34
Telšiai county;2017;75.98;70.73;81.30
Utena county;1990;;;
Utena county;1995;;;
Utena county;1996;;;
Utena county;1997;;;
Utena county;1998;;;
Utena county;1999;;;
Utena county;2000;72.11;67.13;77.63
Utena county;2001;71.58;66.03;78.04
Utena county;2002;71.71;66.31;77.86
Utena county;2003;71.05;65.07;77.54
Utena county;2004;71.52;65.86;77.50
Utena county;2005;70.10;64.06;76.77
Utena county;2006;70.55;64.06;77.73
Utena county;2007;69.78;63.22;77.24
Utena county;2008;69.59;63.50;76.22
Utena county;2009;71.96;65.78;78.85
Utena county;2010;72.04;66.41;78.02
Utena county;2011;72.60;66.78;78.99
Utena county;2012;72.22;66.16;78.81
Utena county;2013;71.80;65.15;79.44
Utena county;2014;73.44;67.42;79.95
Utena county;2015;73.09;67.53;79.28
Utena county;2016;73.15;67.58;79.31
Utena county;2017;74.20;69.24;79.34
